item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,9,ambiguous,short,object,nonfinal,6,4,the,3.2847049236297607
critical,9,ambiguous,short,object,nonfinal,6,5,truck,4.801262855529785
critical,9,ambiguous,short,object,nonfinal,6,6,needed,14.099247932434082
critical,9,ambiguous,short,object,nonfinal,6,7,several,10.390663146972656
critical,9,ambiguous,short,object,nonfinal,6,8,more,6.158416748046875
critical,9,ambiguous,short,object,nonfinal,6,9,hours,2.4865541458129883
critical,9,ambiguous,short,object,nonfinal,6,10,before,5.4908447265625
critical,9,ambiguous,short,object,nonfinal,6,11,it,2.492032766342163
critical,9,ambiguous,short,object,nonfinal,6,12,was,1.5404939651489258
critical,9,ambiguous,short,object,nonfinal,6,13,ready.,6.138916730880737
critical,9,ambiguous,long,object,nonfinal,8,0,Because,21.15907287597656
critical,9,ambiguous,long,object,nonfinal,8,1,the,4.035974502563477
critical,9,ambiguous,long,object,nonfinal,8,2,mechanic,15.3579740524292
critical,9,ambiguous,long,object,nonfinal,8,3,stopped,12.589044570922852
